Unnamed: 0,review_text
4466.0,"Well what can i say? A great cast, a great director and a great film. This surely has to be one of my all time greats, beautifully acted and directed by Francis Ford Coppola, in a sense that its almost ubelievable to believe that a director could achieve this. The cast line up includes Marlon Brando, Robert Duvall, Al Pacino and Diana Keaton. Marlon Brando gives an extraordinary performance as Don Voto Corleone aka the Godfather. With its breath taking story line and emotional story telling and a stellar cast.What more can you ask for this emotionally gritty drama. And the answer is nothing, because this is to as near perfect film making you are going to see. Don't MISS ME"
4467.0,"Imagine a room full of seasoned movie goers and critics. The topic of discussion - what movies are the best ever? And the name that unanimously pops up as a strong contender for the top spot - The Godfather. With an incredible star cast, an incredible director (Francis Ford Coppola) and a strong story (Mario Puzo) this movie surely deserves all the praise that it can get.The Godfather is a three hour movie based on the life of the Italian American Mafioso based on the original novel written by Mario Puzo, who also has written the screenplay along with Coppola for the movie as well. It stars legendary and highly respected actors namely Marlon Brando, Al Pacino, Robert Duvall, James Caan, Diane Keaton, Talia Shire, etc.What makes Al Pacino's role particularly tough is the evolution and the development of his character. He starts out as a person who does not want to do anything with the family business and as circumstances change he gradually changes the direction of his life and evolves throughout the movie. And Pacino does it splendidly. Surely his acting skills are not overrated as some might feel.The story is a depiction of bitter reality, a bitter reality that was already put forward in the novel and made more accessible and imaginable in the movie. Perhaps this also explains why some haters of the movie exist. It does not offer the escape from reality many other movies seem to offer and let us face it - it is not a simple, straight story to understand. Though 3 hours in length, many viewers could watch it over and over again and each time a viewer watches it he might understand it in greater depth.The direction is near flawless. This is one huge reason why this movie is always critically on the top spot. Incredible research has been done by Copolla and Puzo in depicting the Mafia world. How does a Don think? How does he protect himself by organizing layers and layers within his empire that render him untouchable by the law? How insecure does he feel? What does he consider when he plans a move? How careful does he have to be in every step that he takes? How does he exploit the whole system around him in order to be the one controlling all the strings (please note the puppeteer's strings in the logo of the movie The Godfather)? These are some of the questions both the movie and the novel try and answer.For those of you who have read the novel, I am pretty sure most of you will not be disappointed. It is the best example of how best can a movie be made out of a splendid novel! And for those who saw this movie and liked it, I'd suggest that you read the novel as well for it shall explain in even greater depth the subtle details of the working machinery of the Mafia empire. And yes, please see The Godfather 2 as well.And may I also add in the end that the second part ""Godfather 2"" is a fulfillment of the first. A must watch for every person who has watched part one.I am sure that this movie is going to retain the honour of its top spot and critical finesse for many years to come."
4468.0,"The Godfather has influenced every gangster film that has been made since. In terms of mannerisms, quotes, story line and characters.Vito Corleone is also known as Don Corleone, who is the head of the Corleone Crime family, who are one of the five crime families in the Italian Mafia that rule America. Don Corleone meets a drug dealer named Sollazzo who wants to make a deal involving narcotics, the Don who has old fashioned value see's this as a threat and rejects the offer only to be gunned down. The Corleone kids, Sonny, Tom, Michael and Fredo must unite to hold their family and organisation together. And for Michael the youngest, things will never be the same again.The Godfather is a masterpiece. There are endless scenes in the movie that strike a strong and powerful cord with the audience. From the first scene which shows Don Corleone sort out a problem to the violent death of his son and the rise of Michael.Although made in 1972, still connects with people today. Its a different type of family movie like someone previously reviewed. It holds a strong sense of loyalty and what one will do if they are pushed beyond their limits. The cast is perfect; Marlon Brando is amazing as the ageing Don, while James Caan plays the hot headed Sonny perfectly and Diane Keaton, Robert Duvall give a great performance. But it is Al Pacino who shines. He portrays the innocent young man who vows to never be like his family only to plunge himself into darkness in order to protect his beloved family.A masterpiece. A masterpiece that has effected the world when it comes to gangster movies."
4469.0,"""The best film that's ever been made""That's a lie by my book. This film is - yes, I think I'll go as far as to say this - bad, in many ways.Where do I start?1. Poor acting Brando was the only saving grace in this film, and the only reason I saw it through to the end. The rest of the cast were not good. I wanted to tear my eyes out and cut my ears off every time James Caan came on-screen for instance. Al Pacino was awful too. No chemistry in my opinion.2. BORING Seriously, I was on the verge of turning this movie off; there were no engaging elements to the film or story.3. It was very cheesy There are no words to describe this aspect, just...cheese all over.4. An incredibly annoying score I've read comments calling the score a ""classic"". I don't find a score that consists of bringing in the same high-pitched melody in over and over again, ""classic"".All in all, what are the people of the world thinking, ranking this movie so high?!1/10, purely because of BrandoScorsese does it a million times better..."
4470.0,"I could not maintain concentration throughout that film. When I heard it was on, I had high expectations. But I was throughly disappointed with how boring it was. I can't see how it was so good, it's just a load of Italians in America killing others. So boring I decided not to watch the last hour.I will admit that the scene where the police captain and the drug guy was shot was quite good. The uncertainty of whether the gun is there or not is well produced and the effect with the white noise sounding like blood rushing through your ears was much more effective than the lame heart beats that you get it some films."
4471.0,"I'm a modern type of movie viewer, but I can appreciate classics, like ""Annie Hall"", ""Midnight Cowboy"", ""Forrest Gump"", ""Casablanca"", etc. I simply do not understand what people see in ""The Godfather"" To start with, I'm not really into the whole crime mob Italian Sicilian Naples mafiosi family thing, so it didn't have my attention at that. The acting was good, but Marlon Brando was annoying--his weirdy voice is infamous, but I couldn't understand anything he said! It sounded very flaccid and emotionless, too.The story itself seemed very pointless... Michael Corleone kills a bunch of people, mob hits, his father gets shot or something, he becomes the new Godfather or something. Nothing had shown itself much changed or resolved. Didn't serve a purpose other than to show a bunch of cursing and killing. With thick accents.The mood was also very very cold-hearted. There's a general complaint about Steven Spielberg's ""Munich"" that it's very cold, too, that the characters don't have a warmth to them that you can identify with. ""The Godfather"" characters are like this too. You can't identify with any of the characters because they seem so heartless and cold, not even with a hint of charm to them to make you like them, except maybe Marlon Brando, who seemed like a crazy old grandpa who's half-senile.I can't see the classic status of this movie. If it were released today, would it receive the same praise?"
4472.0,"IT was good for its time yeah sure but do you really still think it deserves #1 of ALL TIME!!?? I just think there are better films out there ones with more action, suspense,special effects ( i know it was low budget),actors etc. There just seemed to be more dialogue than anything else in the film put together. If you showed this to the younger generation then they would simply not be impressed. There are bigger titles out now and why is everyone still voting this in? It would be much better to vote the lord of the rings trilogy in the top 3 or put the shaw shank redemption at #1 that would make more sense. I would personally put ""The Godfather"" at #5 seeing as it does have the best title for a film of all time."
4473.0,"In the beginning, a young war hero tells his future wife, how his father helped a successful crooner in his career, by making his manager an offer he couldn't refuse : basically threatening him to death with a gun on his head. Through a true story, he was revealing a secret that showed how menacing is his family, and how different he is. At the end, not only did he threaten his brother in law, but he killed him, and when asked by his wife, if it was true, he answered: 'no', concluding one of the most fascinating characters' arcs in a movie. What happened in between is just the greatest cinematic metamorphosis, pure magic.This is not the story of a pure soul being corrupted, but the story of a soul whose only choice in order to protect someone dear was to become like him and therefore to realize that the crime that inhabited his father's life, not only could be justified, but ultimately, was the only destiny that could allow him to succeed. This is the irony of the American Dream, of a man who parodied the capitalism to underline its own limits, the same limits that ultimately built his power. An irony that inherited his youngest son, who lost his soul for the sake of blood loyalty: losing principles for the sake of mightier principles.The fact is that some principles transcend the conventional ones, and if the father didn't want to be a puppet, he had to be the one who pulls the strings, like Presidents who don't pull the trigger, to be the ones to declare the war. More than an iconic cinematic allegory, the strings symbolize the tight frontier between being a legitimate politician and a respected criminal, in other words, being Vito Corleone. Being the master who gives you protection, in exchange of loyalty, letting you act knowingly that everything is under control. That's the point, with Vito, everything is under control. When he promises that the two thugs who brutalized a poor undertaker's daughter will get their comeuppance, we know he'll do it. Now, the question asked in the beginning is : which of his three sons will succeed to this exceptional man?The answer relies on one scene. Michael kisses his father's hand, in danger in the hospital, and tells him respectfully: ""I'm with you, Pop"" and a tear runs in Vito's face. His son is protecting him and for some reason, we're almost sure that his father will survive, just like with the undertaker. The only man who inspired the same level of confidence than Vito is his son, Michael, who's (ironically again) the civilian, the non criminal. Not because the other sons were not meant to be Dons, the older one was Sonny, hot headed, good hearted, the other was as good hearted but weaken minded, both were criminals in a way or another. Michael was the one because he had to be. More than a story of succession, it's a story of destiny.And ""The Godfather"" is one of the greatest evolutions that ever enriched the silver screen. Mainly because of this story that everyone could relate to, one who loved his family and whose only choice was to corrupt his soul to protect it. It's not about crime, it's about the very necessities that make crime, not legitimate, but justifiable. It's not about crime; it's about its roots. It's not a crime or gangster movie, it's a movie where the crime setting highlights some principles like blood loyalty, friendship, or family that would have been meaningless in a more legitimate world. This is the thought provoking genius of ""The Godfather"", that made it so universally appealing, because people from every cultures respect values like courage, loyalty, family, and respect itself.The nature of the story is just one of the pillars on which the greatness of ""The Godfather"" has built its legend ... and I focused on this because the rest has not to be proved: the acting, the direction, the music, the quotes, the characters, the cinematography  every analyzable element is a living proof of the movie's closeness to perfection. Why should I develop this? If you read these lines, you know what I'm talking about, so let's keep this prudish and not try to be too enthusiastic. How ironic that the movie was based on a kind of pulp fiction novel  How ironic that the direction that made the movie with such confidence was so imperceptible  Indeed, Coppola makes us feel as part of this family, of the Corleones, they are criminals, yes, but the intimacy helps us to root for them  But another irony is that the direction is still present by these little details that gave the film its legendary feeling, every single death occurring has a little something that makes it memorable, from Khartoum's decapitation, to Sonny's ambush, from the restaurant to the baptism scenes, not to forget the two strangulations that opened and concluded the human deaths' series. The details are everywhere, in the script that enriched the cinematic language with so many iconic quotes, from delightful culinary parallels to other fishy metaphors  a script that transcended the novel, and made the film even more legendary.When it comes to defend ""The Godfather"", I'm the most passionate fan you'll ever find, but I prefer to prevent this review from an overdose of superlatives. I know the movie is the greatest, not because it's my personal belief, but because I can't see another movie to top it, whatever cinematic category I use : story, acting, casting, writing, scoring, editing, direction  I can find a movie better in every element but not in all of them, and beyond all this technicality  it's just a movie that grows on you, after so many viewings, that shines cinematic respect in every single frame. The greatest "
4474.0,"The story begins as ""Don"" Vito Corleone, the head of a New York Mafia ""family"", oversees his daughter's wedding. His beloved son Michael has just come home from the war, but does not intend to become part of his father's business. Through Michael's life the nature of the family business becomes clear. The business of the family is just like the head of the family, kind and benevolent to those who give respect, but given to ruthless violence whenever anything stands against the good of the family. Don Vito lives his life in the way of the old country, but times are changing and some don't want to follow the old ways and look out for community and ""family"". An up and coming rival of the Corleone family wants to start selling drugs in New York, and needs the Don's influence to further his plan. The clash of the Don's fading old world values and the new ways will demand a terrible price, especially from Michael, all for the sake of the family.The best film ever made of our years. It has great masterful acting, excellent actors and lines, terrific script and the ending is a WOW!!!!!!!!!!!! Rated R for Extreme Graphic Violence, Profanity, Sexual Situations and Brief Nudity."
4475.0,"There is no denying that the Godfather is a classic and one of the best movies ever made. It is a saga of a major Mafia father, the upper echelons and there struggles. It starts with Don Vito Corleone (Marlon Brando) on the day of his daughter's wedding and doing favours for people invited to the wedding. The films shows the outcome of these favours, including the famous sense of the horse's head in the bed. The film then shows Vito refusing to take part in selling drugs and ends up having an assassination attempt against him. The Corleone family is forced into a tuft war before peace is made. At the same time the Godfather shows Michael's (Al Panico) rise in the family, from being a bit of an outsider not wanting to get involved to becoming the head of family after Vito's death. The film shows how person relationships developed and shows the characters as real people. It shows how the Mafia would have worked in the 1950s, focusing on deal making, rising up the ranks and showing acts of violence being conducted.The gangster film was not a new genre, their were good films in the film noir period such as Scarface, Little Caesar and the Killing. However I am not aware of any major gangster films in the 60s. The Godfather focused on the characters and many different and complex plots and subplots. It was able to bring in more violence into the genre because by the late 60s films were allowed to show more violence. The film also benefits from a brilliant script, the excellent direction of Francis Ford Coppella (this film along with The Godfather Part II are his best films) and a brilliant cast. Marlon Brando was brought back into the mainstream after gaining a reputation for being an ego-maniac, and help made the careers of Al Panico, James Caan and Diane Keaton. This was also the first film I aware of focusing mainly on the Mafia and how it functions. I remember watching a document on the making of the film on Channel Four and how difficult it was for the filmmakers, fighting with the Italian-American community.The Godfather and Godfather Part II are both classics and must watch films. I admit I have not watched Godfather Part III but that because I heard it wasn't as good and ruins the first two. It has been very influential in the gangster genre afterwards. They was Once Upon A Time in America which was similar in it approach, having many story lines and themes and similar filming of violence. They was Goodfellas which forced on foot-soldiers of the Mafia and set mainly in the 60s and 70s when it was filmed in the 80s. They are also films like Casino and American Gangster, the list goes on. They are also parodies such as Family Business and programmes such as the Simpsons, Futurama and Family Guy. Finally their was the Sopranos (one of the best programmes ever made), mixing elements of the Godfather and Goodfellas. All in all the Godfather is a very important film."
4476.0,"The entire scale for this movie is huge, and every scene carries emotions with it. The acting is amazing, as is the score and direction. So, what's wrong with it?SPOILERS FOLLOW
First of all, people get their hopes up so high when they see this film that, it's to the point, if it doesn't change their life it's considered to be boring and dated. But, also, people also down vote it when it threatens the popularity of their trendy LOTR flicks and other movies that make you 'cool' if you like them.Acting - Brando was so subtle and yet had such a dramatic impact on the way acting was done. I have images from this film that I remember, and mostly I remember Brando holding the cat in the opening scene. His voice has influenced modern film and television - as almost every show on television has paid homage to the father of all film. Score - The score is haunting, and somber in all aspects of the word. It builds emotional tension and it has a pay off. The main theme is amazing and is beautifully put together and is always in the right context when it shows up in the film. It's beautiful, and I strongly urge you to get the original soundtrack.Direction - Francis Ford Coppola took a very subtle and consistent approach in bringing this film to life. Think of Michael in the diner with Captain McCluskey and Sollozzo, as the train is perfectly timed in going by, before Michael (in Al Pacino's career making performance) explodes with rage. It is so apparent in his face, and we feel as he does -- nervous yet we still anticipate. Story - The script is very well written, adapted from the brutal book by the brilliant Mario Puzo. The story of the film was ahead of it's time - and it still is. While being played on television today there are still people who refuse to like this simply because it's hyped. They try to go against anything that's popular in an attempt to look cool. It doesn't work - so give me The Godfather over Pulp Fiction (and all of the hip crime film copy cats that it spawned. i.e. The Usual Suspects [which is ranked higher than ON THE WATERFRONT] -- what is wrong with our society?)
Everything is perfect as we become immersed in the world of the mafia boss Don Vito Corleone, and we're along for the ride as well follow him through a few years of his life. This film changed the way I saw art within movies.
Yes, I hated it the first time I watched it. But, for some reason, felt I should watch it again. On the second viewing it was confirmed; I hated it. I trashed it everywhere, including on this site, and made it sound like the worst movie ever made. Boy, how much I've grown. I trashed it because I didn't want to be caught up in the frenzy this movie has produced. It created a whole spawn of copy-cats and followers trying to capture the art as The Godfather did, and sadly, it will never happen. This will never be duplicated or surpassed in any sense. From start to finish I am completely captivated at the imagery, the music, the brilliant acting, and the underlying script that holds so much warmth, and brutality.For any true fan of film - do not hate this simply because you want to be 'different' from others and look like some sort of outsider since you went against society by not liking a great movie just to prove how original you are. Face it, you're not original - you're doing the same thing others have done when it comes to this film for years, and as I once done as well. All of these kids who hate this film will have the hip movies in their best of lists, and you can figure out their personality from reading them.Their lists will have these films on it:The Shawshank Redemption (another reason why people try to hate The Godfather; Shawshank is their favorite film and it burns them inside to see The Godfather best it in the top spot)Fight Club (hip and trendy, violent and against society. What more could an angst filled teenager want?)LOTR (The scenery is beautiful, but turning everything into some sort of contrived melodrama because the script calls for it is ridiculous; this is by no means the best film ever made. It's a flavor of the month that will die out as time goes by and people realize the acting is horrible.)Etc, etc, etc. It seems like it's cool to dislike The Godfather films because it makes you look like some sort of 'rebel.' Trust me, Spock, it doesn't make you look like you're cool; it makes you look very stupid.
So many people have given this film a '1' in voting. How in the fudge? The music was awful, the acting was awful, the direction was awful? I highly doubt it. Anyone with an IQ over 100 would never say this film deserves a 1.My proposal for a new IMDb rating system, based on categories.SCORE: 1-10 [1 = awful   10 = excellent] ___10___ (KEY)
 ---------------------The Godfather:Acting (leading) 10, Brando changed method acting forever and, in this role, plays the most memorable film character to ever grace the screen. His voice only deepens his enigma. Respect this man.Acting (supporting) 10. Coppola got wonderful performances out of his mostly amateur cast.Score: 10. It's at the same time haunting and beautifully done.Direction: 10 easily. This changed American films forever.Script: 10. Written with brilliance, sheer brilliance. The story is brutal, and so is this ambiguous adaptation.Replay value: 10 -- this film never lets go of me, and has my eye from the very start. I could never get bored watching the masterful acting come from every character in the movie.There, and I average it up and get my rating of: 10. ------------------2 Fast 2 Furious:Acting (leading) 4. I've seen worse, but not much worse. Words are repeated so often it feels like a cheap video game.Actor (supporting) 5. Tyrese gives needed comedy, but still needs to watch some good films.Score. 1. Awful, tries too hard to market itself towards an ignorant mainstream teen audience.Direction: 3. Some of the scenes are decently choreographed, that's about it.Script: 1. Totally forgettable. The dialogue is stagnant and brings absolutely nothing profound or new to the table.Replay value: I'd never watch the film again. It brings nothing new to the table and is stupid.Average that up. If someone gives 2 Fast 2 Furious a 10 for ACTING -- they don't deserve the pleasure of being able to relate to the majesty of the best American film ever made; yes, that's right: The Godfather.
If you don't like it the first time -- watch it again and force yourself to not get bored. If you make it through the second time (it's an acquired taste) think about it, think about the profound story it expresses, the emotions it throws into scene after scene after scene, inviting us to consider, and even feel, the pain they are all going through, and the love and happiness they often share with their, you guessed it, family.Don't like this movie? I'll make YOU an offer you can't refuse: a hip trendy blow-em-up-shoot-em-up flick with no moral value and no merit at its core.
Score: perfect all down the board, this film could never be topped. To me, the only films that come close are Apocalypse Now and Rashomon (in the woods - Akira Kurosawa)But, before you trash this film -- do what I did: give it an honest chance and forget the hype. After a while you will realize the hype was there for a reason, this film is amazing and will continue to be looked at as the best film to ever be made, regardless of what anyone has to say about it. Say it's dumb, say it's long and boring, yeah yeah yeah, you've got ADD, go watch commercials. They're easy to understand and yet so informative. If anyone actually thinks this movie deserves more than a 6 in rating it is disturbed. No professional film goer (someone who has seen over 100,000 films) would EVER say this movie was horrible. Goodfellas is just a mundane rehash of everything The Godfather had already perfectly portrayed. It's a good film in its own right, but could never match The Godfather. Sure, it's hip -- let's get some of that so people will invite us to the mall so we can check out the latest ORIGINAL clothing that everyone else that's trying to be original is wearing! Oh, a shirt that says ""you laugh because I'm different, I laugh because you're all the same."" What a wonderful paradox; there's a million cliche'd teenagers out there wearing that shirt now, thinking they're original for doing it - but yet it's a mainstream shirt that everyone has. Come on kids, watch some good films."
4477.0,"I watched The Godfather for the first time in the mid-70s, shortly after it came out, and I have watched it occasionally during the following years, along with its sequels, and one thing that has always intrigued is how it has failed to carry me on with it, to have me on the edge of the seat and to evoke in me that ""(sigh) Oh, they are playingSo And So!"" feeling when I have found it while surfing channels on TV as it has happened with many other movies, including some minor ones. I never could find why until, as in many other occasions before, I came to read the negative reviews of the film: because (American) mobsters are not interesting people. They are just violent, unsophisticated, predators. So no matter how hard Coppola and his collaborators worked during the years that took to produce the 3 films, how much talent was involved, from the director, the top actors down to the humble extra, no matter how hard they tried to give the Corleone family something of an aristocratic dignity, a sophistication, even an ethics, a basic honesty ""we are into gambling and prostitution, we wont lower ourselves to sell drugs to kids""--this is not a work of art which will last much longer in time because it stays where it was born, in the dark, tortuous, smelly, bowels of the criminal world. The three TGs are not in any way works that overflow their origins and spread to the entire world, as a true masterpiece does. All along the series the Corleones remain strangers to us, they don't belong in our world, our lives, their plight and their labors are theirs, not ours, and there is no way they will ever be. When Corleone grieves for Sonny we don't cry with him, we only say, ""well, what he expected, that's the way you live and die in his social milieu"". And the same with every other (violent) death in the series. (BTW, the only one that gets my sympathy is Freddo, he is the real tragic here, he didn't have a choice to be there as he was born into a world he was completely unfit to deal with, while being at the same time too weak to leave all that behind and start a new life elsewhere. The only one with whom I may relate in any fashion, a real hostage to fate.) But don't get me wrong, I still consider THE Godfather 1 and 2 cinematographic masterpieces--Godfather III is another story--but in the same way that I consider the pyramid of Keops and the Great Wall of China as masterpieces. I stand in awe in front of them but otherwise they leave me cold, I can't relate in any possible psychological, ethical, emotional way to them and here is the reason why that may be.Let me explain IT by comparison. Don Quixote has been chosen as he greatest work in literature because it perfectly embodies the eternal struggle in the human soul between spiritual yearning and the nagging needs of the flesh, the temptations of earthy pleasures, which is true now as it was a thousand years ago and it will be as along as there as a human being alive. We all may identify with it so this is an enduring work of art, one that belongs to all of us. The same can be said of many other works of art, including Coppola's Apocalypses Now. They all touch something in us, they either remind us of our own frail human condition, our dreams, fears, pains, works or constitute simple metaphors of life itself, like Kafka's The Trial. There we can include movies like the Matrix, that explores the essence of physical reality as opposite to pure imagination, and toys with the scary idea that we may not even be capable of making the difference between both. Or Memento, which shows us in a really scary way how we are prisoners of our brain. That is what makes these two movies so interesting, we can see ourselves, our own reality, fears, anxieties, dreams, mirrored in them. That is not the case in the TGs series. At its very core TGs is not different in any way to, say, Casino--mobsters, doing bad things and getting their comeuppance--the only difference being that Coppola triedunsuccessfully in my opinionto envelope the bad guys here with an undeserved halo of dignity by giving the story the form of a family saga like Bertolluci did with his 1900 masterpiece.Now, there is no arguing that the production is perfect. Technically the entire series deserve a 10/10if there was only that to factor in. Everything from the production values, the direction, the reconstitution of an historic era at a very specific place has been done to perfection. The acting is impeccable down to the most humble extra, so the direction and the camera work. The only missing element being the lighting, which sometimes leaves us practically staring at the dark. But as said, all that is enveloping an empty shell with no transcendental meaning. If you don't agree, just do this experiment: watch the movie again and look around you the luxury in which they live, and think that nothing of this has been obtained with honest, work, but with the proceeds of gambling, prostitution and maybe drugs. Pretty hard to base a parable on the human condition on that context, you got to reckon.In all, entertaining to watch when it is raining outside and nothing worthy on TV. Which means 7/10."
4478.0,"I must say that I did not like Godfather when i saw it for the first time. This may have something to do with the fact that i was 10 years old and loved Arnold Schwarzenegger action movies. I watched it again when i was 17 and i was blown away by the beauty (and tragedy) of the movie.I can understand why everyone does not enjoy Godfather. It is quite slow paced and does not necessarily appeal to a viewer who is used to gangster movies with lot of action in them, movies with 'dramatic' Hollywood soundtrack and movies that have quick 'dramatic' plot twists.First of all, you must remember that this is is not a gangster movie. This is a movie about family. This is movie about responsibilities. So if you are waiting to see Scarface then you are in for a big disappointment.Best part of the movie is the story. Movie tells us tale of the youngest son of the American-Sicilian mafia family. Tale of the son who has decided to live his life by the laws of the united states and not have anything to do with businesses of his family. But through the tragedy that brings the whole family together, son is little by little drawn back to illegal side of family. Finally son becomes what he did not want to be. What he despised. Because of the responsibilities to the family he forgets his ambitions and plans and becomes the Godfather.Coppola has really got the best performance out of the actors in this movie. Every emotion of Michael and other characters is forwarded to viewer. Special mention to the cast of this movie. I have not seen a movie with better casting. Cinematography of the movie may be a little out of date but it still is really really beautiful. Especially beautiful sets in Sicily deserve a mention. Nino Rota's soundtrack supports the drama of the movie in a way that I can hardly think of the soundtrack that does this better.All in all, i love this movie. If you combine first two films, you get the classical story of man changing to what he does not want to be. Classical story about rise and the fall of the man who turns from kind and loving person to ambitious, greedy and paranoid leader who pushes all his loved ones away. Story not too far from another one of the greatest movies of all time. Story not too far from Citizen Kane.And oh yes. I will dance Speak softly love in my wedding next august."
4479.0,"THIS HAS A SPOILER IN IT!!!! DO NOT READ UNLESS YOU HAVE SEEN IT!!!!!!I just saw this movie a couple of weeks ago, and i loved it. I had heard so much hype about it, and that it was the greatest movie ever, so I was skeptical. I was not disappointed; except when Sonny died, that just ruined my day. He was my favorite. This movie has everything that a good drama needs.Actors: Everyone that had a role of significance, played it to a tee. I never noticed any moments of ""I can't believe he just said that. This is like CSI:Miami."" Characters: This movie got you to root for basically the ""bad guys"". It portrays them in a way that makes you feel that they are just like your family, they just happen to kill people for a living. They were all dynamic and interesting, and you couldn't really just classify them as the good or bad guy. Filming/technicalities: Their lighting was the one thing that I actually noticed about the technical aspect. They always had innocent events out in broad daylight, but when a bad guy came on, or something dark was going on, it was almost always concealed in the shadows. Normally I don't really care about those types of things, but it gave the movie a nice effect."
4480.0,"When Francis Ford Coppola is on, he is absolutely on. The Godfather, in all of its noirish glory, is brilliant in virtually every respect. It's hard to criticize it, so I'll just honor it some more.In The Grapes of Wrath (the novel), Ma Joad asks Tom if being in prison has made him ""mean-mad."" She knew Pretty Boy Floyd's mother, and she recalls how Floyd started out as a nice boy who kept getting hurt time and again, and who eventually became a monstrous killer. Michael Corleone is the epitome of that concept. As soon as Vito says that Michael is not to enter the ""family business,"" you know that he will be damned. The movie is his struggle to overcome every single hurt that comes his way, especially when they involve the ones he loves most. You can watch him lose his soul as the movie progresses, and your heart breaks. Coppola and Pacino make you wonder if you should pity Michael, hate him, love him, admire him, condemn him, worship him. That's the difference between a film that skulks around the bottom of the Top 100 films ever made and a film that is always in the top three."
4481.0,"Let me start by saying that I didn't particularly enjoy the Godfather. I found the film too slow paced, and James Caan was extremely irritable. Vito took FOREVER to recover, and when he did he choked it not long later.Saying that, I respect the film and Coppola on the effort and technical prowess on show. Al Pacino is brilliant, if a little predictable, while Robert Duvall steals the spotlight if you ask me, with a truly masterful performance.The final scene will always be remembered, and for good reason, its artistically genius, but I won'y give it away.This film isn't for everyone, so don't worry if you think you oughta enjoy it just because it's ranked number 1 in the top 250. Just remember that films are always about opinion, and there can never be justifiable official ""Greatest Movie"", so if you don't like it fine, don't let other people hound you down just because they insist that it's the perfect film, because as far as I'm concerned, there can never be a perfect film.As Peter Griffin once said, ""It insists upon itself Louis""."
4482.0,"This movie is outstanding for a great number of reasons. Not only is the film aesthetically pleasing but the grandiose storytelling at work is a must see for any film enthusiast.The real success of this film is the much discussed, understated performance from Al Pacino. It is ironic that an actor who is famous in contemporary cinema for his over the top performances in 'Heat'(When I think of a woman's ass..) and 'Devil's Advocate (insert any line here) delivered one of the finest understated performances in cinema history. Another actor could have over played the part and rotted what has to be seen as the films core. Where Pacino is the core, admirable support surrounds him, with brother Sonny (James Caan was never better) and father Don Vito (Marlon Brando) played lovingly and sympathetically. Brando excels in his death sequence playing it with real heart and also displaying the frailty of a former 'tough guy'.Although labelled as a masculine film, the film heralds to great supporting performances from Diane Keaton and Talia Shire. The chemistry between Diane Keaton and Al Pacino in the opening wedding scene is a rare thing and the Documentary featured on the DVD allows us to see more of this. Any couple not gripped by the inner turmoil of the male/female relationships in this film must have hearts made of stone.Finally, my favourite aspect of the film is the work of Walter Murch. This is evident in the café sequence where Murch added the sound of the train to the soundtrack. Cinema has never been so tense.The only way that anyone can realise the true power of what is the finest single achievement in cinema is by watching it themselves. And remember without the first film, the second would never have existed."
4483.0,"This is a legendary movie that I watch over and over again is not boring. The movie content and the actors are all perfect, standard to every detail. Hopefully after a few years we can see a remake"
4484.0,"I love this movie. The continuation is also excellent. Michael was a good successor to the Corleone family, but one of his biggest problems was at home: Kay. If Apollonia was alive to the end, it would be different."
4485.0,"Lovely work All team and supporting artists.
God bless you all team and production House members."
4486.0,"Along with American society in the 1940s, the process of Italian immigrants accumulating illegal property is being portrayed with realistic firefighting, mafia who thinks of families first, and trumpet music.The reason why I chose this film as a top-of-the-line film without hesitation is that story, actors, and music are so perfectly matched. If you are watching this movie, you will soon become immersed in the movie. After seeing this movie, I can not get out of something dark and gloomy.It seems that the process of accumulating wealth beyond poverty in any country has been fierce.The first one was good and the second and third were also great.The Godfather, directed by Francis Ford Coppola, has created the best memories of my life. Marlon Brando, Al Pacino ...PS: Thanks for reading. Please understand that my English is not good."
4487.0,"Best of the trilogy ıs this. I believe that Nino Rota's influence on this movie can not be denied since the main theme is actually amazing. They say for the song Godfather actually named as speak softly love. The theme is amazing just as good as its name. Additionally, al capone is the emphasizing character and I believe it was one of the most prominent character in the movie."
4488.0,"This must rank as the best film. John Cazale ( Fredo) and Richard Castellano ( Clemenza)give wonderfully understated performances. You just have to believe that Castellano was Clemenza, he brings a real touch to his role. All Actors bring their A-game to this piece of Art thus making believe of the film world to pass as reality. Great performances make the film memorable and trust me you can be addicted to watching it over and over.Watch it."
4489.0,"Bale marvels as Bruce Wayne/Batman, Ledger has made The Joker in to an iconic movie villain. His performance belongs there at the top with Hopkins Lecter. The Joker has finally been portrait properly on film, he has earned his place between the big boys in movie Welland. This is the true Joker every Batman fan knows, loves and fears. Ledger deserves any and every movie award known to man for this brilliant display.Nolan has made his ""I will always be remembered"" movie, this is the crown jewel in his portfolio. Perfect directing, perfect story, perfect balance between action and drama, everything is perfect."
